"x","y","M3P","M3Al","M3Mn","M3K","pH_water","M3Ca"
75,125,2.40875855963847,857.491714793872,284.649174201186,92.4698507875357,5.53381564131836,1201.02923298344
85,125,2.4660417181181,870.688234603009,277.725316830529,90.4042264344809,5.520884727541,1174.17247592551
95,125,2.52123104487392,883.323116565283,281.725021130448,86.9721697224814,5.51075747963643,1150.380262769
105,125,2.56090761560816,894.692369048206,294.706276592821,83.0361460995441,5.50498306403199,1134.85665543961
115,125,2.59665349239122,900.805656802518,297.107089459977,79.086421482825,5.50453689805458,1129.76392306642
125,125,2.62143829424886,903.225522918806,289.092603312968,75.3655516194162,5.50951431122939,1133.65364327175
135,125,2.62629018130157,904.364482513759,279.83222752785,71.9887815367934,5.51916404779086,1141.29661444096
145,125,2.62176044718586,905.443834576315,272.506592748262,68.9752169689271,5.53227768743179,1151.9774059788
155,125,2.60673445121335,909.670349398273,271.160373437925,66.3973827487066,5.54763857431486,1160.3861492046
165,125,2.59449197351809,916.033780164758,273.305452441894,64.480072474952,5.56426287485535,1167.44485791257
175,125,2.59642816768091,921.864861557667,283.169646006239,63.4260636443352,5.58136615486335,1176.09148697302
185,125,2.61156075787528,926.773522481775,300.615551821339,63.1613582259852,5.59814003983771,1187.04683824328
195,125,2.66178041662628,930.004229926017,315.068087968763,63.4367174227587,5.61354318056603,1198.40602750405
205,125,2.74297835288962,932.354331452974,327.522929194915,64.1195878369339,5.62637209620677,1210.51630041331
215,125,2.8267479349158,935.709525559852,347.813786097057,65.1024140394792,5.63569046615891,1223.5468155619
225,125,2.88403601771873,939.645304756386,370.646234950722,65.9843076661708,5.64128442295031,1234.26378020233
235,125,2.91312210257536,944.252738852979,378.409929096888,66.2581266401585,5.64366016051663,1238.19796274989
245,125,2.9593836639733,949.372111534404,381.561526750213,65.7764835997055,5.64350413540271,1240.83370164951
255,125,3.00693653505449,954.385256399524,387.261988911471,64.717190906808,5.64103761166623,1244.93527961241
265,125,3.07523471812051,959.44703974569,388.805612429037,63.3407556167816,5.63579022395669,1249.52637446909
275,125,3.1256302308099,962.769421498404,376.29553925313,61.8864370292669,5.62701462596965,1247.15332613594
285,125,3.13276362841512,966.485922830969,357.22349506131,60.4771091451463,5.61453216713318,1236.50997737324
295,125,3.08557730807333,974.085391343531,345.349526283921,59.0877875997003,5.59944342811905,1217.42184429124
305,125,3.03203810814231,983.409645457498,336.799329310098,57.6641886137125,5.58411768768268,1192.12708731275
315,125,3.01523105159311,990.548260555535,336.691781364269,56.2980688899428,5.5713973027703,1169.32589034759
325,125,3.02660268795493,994.289748574159,341.524042091242,55.3028204144957,5.56363579146259,1149.85968875226
335,125,3.05914111740787,995.704844546626,343.758147397477,55.1003234207105,5.56223287203488,1133.81204934975
345,125,3.1021495079503,994.083689723054,341.034265236135,56.0284243150739,5.56768148274795,1123.83899316273
355,125,3.12606207827577,990.464781384906,333.882736959102,58.2795353825138,5.57967740192227,1122.06877459468
365,125,3.14167270324631,985.381056281849,323.403535529808,61.8531600404054,5.59704877326171,1127.48366189721
375,125,3.16847673583499,978.430553923565,313.42568397889,66.4681418081867,5.61769518556446,1138.45423040108
385,125,3.21143257506669,969.481658294617,300.488985019694,71.5425542864169,5.63886317921852,1153.4525307112
395,125,3.24143411902488,961.274880693211,273.824046050743,76.3122481026376,5.65786177939526,1167.09691272655
405,125,3.22462399258008,954.697524410654,245.089316973239,80.0742573841686,5.67294235207862,1179.44540822387
415,125,3.17459158343127,949.414121219427,228.15057858302,82.2827799715836,5.68386174991,1191.45355924663
425,125,3.06852039516674,945.655431467544,221.023298908265,82.5657473520443,5.69181832218341,1201.51741236337
435,125,2.95289207701168,940.258219499038,215.596636396007,81.0605296017315,5.69883680530389,1214.11945804267
445,125,2.86434481168285,930.123619561512,213.499182847783,78.7790808091787,5.70699506492823,1231.36898549283
455,125,2.82353056802377,917.542943995567,219.971131365231,76.8932358270006,5.7178932113972,1253.73552600128
465,125,2.80564923333771,902.609039272707,232.701846458405,75.6189736154319,5.7324620578488,1283.21308417555
475,125,2.7901212721129,883.443569600786,237.954825951773,74.372172579108,5.750968324508,1323.59377935709
485,125,2.79706870242463,864.368179977784,241.991937218866,72.7878339356957,5.77312268290228,1371.08640282381
495,125,2.83060763181616,848.481772485809,252.043559462747,71.1929365915917,5.79827665410099,1416.34092821199
505,125,2.90211582481891,837.038511168297,262.977462281607,70.3992431418384,5.82561174911936,1456.06509475395
515,125,2.99488237206217,827.023638466772,272.352092686628,71.3310340155849,5.85422172671371,1495.70830230281
525,125,3.07377238603005,819.124971395684,278.790301424945,74.6357767431596,5.88318647189518,1535.55192394799
535,125,3.10648441617643,816.036033382625,286.02513687275,80.5524874573533,5.91175856730239,1570.25838658284
545,125,3.09979896247239,815.397839654946,294.34526087784,88.7904200307217,5.9394860524728,1598.1828156501
555,125,3.09606532837688,813.507459176319,289.978511721667,98.2220883374747,5.96604759295742,1622.84846424195
565,125,3.10663163560999,812.033412401048,279.161483907577,106.879935026443,5.99102909283778,1644.66327040105
575,125,3.0946710177045,813.852203488321,277.947324998133,112.765589982634,6.01404479378173,1662.78489895863
585,125,3.06187877322915,818.472309153372,286.275129402848,115.344014909627,6.03505859943227,1678.5129641008
595,125,3.0834571834477,821.207898300062,285.79767464778,115.720203305711,6.05435884333317,1689.39063419368
605,125,3.13194580169929,820.591474503031,279.084622585045,115.158563449162,6.07206789369457,1698.98306289388
615,125,3.18844754103186,816.83865317409,277.063167169845,113.993981699817,6.08766177836588,1711.98821015823
625,125,3.29036680681327,810.383258353698,282.84682568857,111.611367081017,6.09996685578059,1731.58603515208
635,125,3.43669044993146,801.650950067013,276.010496062423,107.489388526467,6.10768181442833,1750.99211539587
645,125,3.58066302202454,794.393671556272,264.197121067451,102.459135444803,6.11011803596877,1766.25868332156
655,125,3.65955279501984,791.009567269354,261.67384204718,98.2130334104022,6.10771902431607,1772.88600608586
665,125,3.64304369403612,790.840771847486,268.351099187696,95.9773257769813,6.10201570103926,1772.04145407341
675,125,3.62351770264391,789.543600856741,264.669790224407,96.3368953886933,6.09500447074683,1766.68681539298
685,125,3.60967298952432,785.723596115369,255.884254702714,99.5018796525965,6.08835639990645,1764.13943871129
695,125,3.58605757931597,779.483679640359,256.942480615262,104.96626820731,6.08296125937221,1769.43041834184
705,125,3.55858608747495,771.735193180589,269.495025404447,110.706435873569,6.07894276923499,1778.71066494014
715,125,3.45277892773445,761.177299800785,279.571291020957,113.933718362176,6.07593480510636,1790.64316916375
725,125,3.28909496635199,748.278322812338,287.030823768046,113.811624390165,6.07341869309104,1805.91959891499
735,125,3.15053487416305,734.732031819147,301.975230555418,111.764291419791,6.07103075858511,1820.31253976597
745,125,3.0344924456553,722.597348514699,322.743557250208,109.257832392578,6.06871220387356,1831.19830981568
755,125,2.99391140512408,709.47498725089,324.312934070832,107.183607831418,6.06658028273588,1838.16448758918
765,125,3.02278152047734,694.622509731081,309.819783871459,106.562209723118,6.06461275720462,1845.46004776864
775,125,3.09798354952162,679.814471955467,299.435518362744,108.213858809767,6.06242159748111,1855.78594997761
785,125,3.20312924365913,666.630223195762,294.007923470911,111.595305603166,6.05931921665993,1869.05664490118
795,125,3.10196791059426,658.457189665357,278.654039896005,114.987791317859,6.05465714231413,1874.7263116083
805,125,2.85520457869699,654.736969140808,261.43052349796,117.21152777994,6.04823397634388,1875.17521528576
815,125,2.61391106958658,656.246454806911,254.03659894878,118.204899831058,6.04051171323829,1875.17398137651
825,125,2.42650737711999,661.685763362143,258.016661837415,118.140092448624,6.03247764634833,1875.44997829306
835,125,2.31717920187693,666.658800305572,261.584668828162,117.046392557179,6.02520493205733,1880.04735863783
845,125,2.25491472694958,671.536646442739,265.102736460747,115.118374247867,6.01937597898403,1890.02968082751
855,125,2.22065450045385,678.615253515761,272.244788267009,112.698472536349,6.01506108109331,1902.2199066023
865,125,2.19837080927969,689.219208781469,285.044609122067,109.96860494487,6.01183260904105,1914.86870695655
875,125,2.15163231861583,702.024090723223,288.022581597133,106.897100886702,6.00906796312037,1925.59469352684
885,125,2.10088433295784,714.462063484308,283.93589584672,103.300363664495,6.00626184070768,1934.74090883125
895,125,2.07201137202075,726.74123926853,283.667355640752,99.0011801578046,6.00326152721872,1951.30153836645
905,125,2.05228974692462,738.592227484456,285.37090039202,94.1533689999322,6.00040736507039,1978.38663277615
915,125,2.06149623591185,745.933797721718,282.380167900717,89.5840754973848,5.99853567975525,2015.46843798915
925,125,2.08966788159388,747.451177294113,276.225629102086,86.7108720858003,5.9987419658694,2065.04552951232
935,125,2.11258766815783,747.119273536601,274.887534931003,86.8346649838121,6.0019176011384,2123.05232809504
945,125,2.13407345983973,746.010341740905,279.973600557156,90.4077942018954,6.0083771006512,2188.8533151532
955,125,2.14419130690123,746.29048618612,274.485403972651,96.9817226479871,6.01792228206349,2253.50634192103
965,125,2.15489401171224,745.829240297269,264.490971186272,105.509099988298,6.03022161661009,2316.21160082723
975,125,2.17300324550262,742.971300698838,261.617580389765,114.546512480015,6.04504537079995,2384.83094553014
985,125,2.19870515834322,736.569674499843,265.986870006935,122.484393100189,6.06217847758077,2459.4911014567
995,125,2.22083961140147,725.44608958717,261.701249604183,128.089534011193,6.08124252954157,2535.45295251423
5,135,2.19873204494792,809.745462291697,283.45722356191,85.0560557020704,5.56304528133168,1286.92817631046
15,135,2.21296312630842,815.56974700816,298.583421340027,86.1997100768658,5.56499603529965,1276.74288828954
25,135,2.22600186844548,820.617549072824,315.11923181214,87.0000806306185,5.56415190103957,1266.55816052367
35,135,2.23936955242844,826.986024095046,316.044771364116,87.942739821616,5.55948451836865,1251.99133552598
45,135,2.25185076276902,834.473127686223,305.943702131017,89.5572409477313,5.55069104838711,1233.73351330345
55,135,2.26939953385585,842.925015560005,302.178507008693,91.8078260827818,5.5384262433959,1214.93934231577
65,135,2.31453124746297,851.914441742016,301.936441339986,93.5842730001535,5.52412738988851,1196.40618214541
75,135,2.35993639245556,862.522219346708,293.817501083376,93.3915269533408,5.50963130805213,1171.22067116819
85,135,2.39659841837053,875.570270422067,282.45060794167,90.9433798370561,5.49682892313841,1145.5460940687
95,135,2.44237567649285,888.038927533228,282.868030476674,87.2168434364368,5.48744222400999,1124.36373406355
105,135,2.49090079186634,899.269482363575,291.976108622933,83.1651492528493,5.48282761172593,1110.19778624724
115,135,2.53423795732459,905.92232942584,290.785264290829,79.199850224391,5.48371181277098,1105.51793534988
125,135,2.5643180457997,908.033823065377,279.284461226632,75.4204170735512,5.48997347285632,1107.86416197386
135,135,2.57651186523557,908.187302206161,268.743557082891,71.8124460910584,5.50068699840167,1114.90690045411
145,135,2.58770584192837,907.981766954166,262.550295372064,68.3533104387437,5.51445547841693,1125.79795365433
155,135,2.57714154185781,910.569677059776,261.629959645638,65.1807083997521,5.52983813016006,1133.77408752386
165,135,2.56531252079805,915.407270543663,263.874198469389,62.6527822880863,5.54566707076282,1139.2087833433
175,135,2.57654769624744,921.330620638708,270.692703534623,61.1025250395162,5.56113853703755,1145.43445589123
185,135,2.60787940916963,927.492358146905,281.371077700024,60.4927367381218,5.57564435429242,1152.29282919171
195,135,2.68855683220947,931.947778307707,290.042050917545,60.5362287139358,5.58847063630431,1159.82660409627
205,135,2.78423543943071,935.413444508421,297.366107885085,61.0785282890267,5.59869261675742,1169.11236007089
215,135,2.87040383423189,939.809370503917,314.630312696324,62.0395209084662,5.60548200586736,1178.26256415462
225,135,2.94256330172398,944.966772958014,339.430031324493,63.0658417866914,5.60855291864673,1185.68753741997
235,135,3.00268429418388,951.309410461032,350.756553137771,63.6649315168538,5.60822611945275,1188.30032305898
245,135,3.0685901855379,957.552631488722,355.773008294723,63.6332258588163,5.6049928942731,1190.08563909096
255,135,3.12911212716629,963.658581336252,359.100959695756,63.0442937958419,5.59899959395383,1190.30936137511
265,135,3.18751092725304,970.329913017512,362.104884726548,62.0656659279421,5.58994148120243,1189.13284694337
275,135,3.24301440222885,976.287145139768,351.63709030188,60.8935648650486,5.57749954462896,1183.20517416768
285,135,3.26243029701471,982.439594298623,332.954323838859,59.6685534078576,5.56204073311764,1169.49822378586
295,135,3.23565252774894,990.85278842846,318.886378288974,58.4278362226487,5.54507912265213,1149.33266910063
305,135,3.23208497149436,1001.4682611975,309.825259501976,57.168981653681,5.52911226254316,1125.4022643405
315,135,3.25079050542831,1009.16340270061,309.660622960773,55.974346028876,5.51689903537075,1104.13304426819
325,135,3.29016343659257,1012.29335468979,313.140646529425,55.0899614911325,5.51068726560167,1087.71856289723
335,135,3.33417964917718,1012.56486416978,312.182152505781,54.886123313089,5.51184791778711,1076.32285499964
345,135,3.35743650811813,1009.31211161623,306.738818830238,55.7630335942045,5.52086102399299,1070.39844805323
355,135,3.37742650990143,1004.10210073051,297.911363436396,58.0689580824066,5.53728986039217,1072.505080798
365,135,3.38605998155106,997.47283374422,288.68957301726,61.9312293967339,5.55962761751378,1081.44239047616
375,135,3.39727236823951,989.084594632499,280.057198001558,67.0632136170107,5.585282744831,1094.79919968599
385,135,3.39769083586966,979.346379526286,269.588361362017,72.6913034110186,5.61101170420011,1112.52216620821
395,135,3.37153981833113,971.639779767595,246.19330866033,77.7968399924708,5.6338054915752,1128.54154731309
405,135,3.34054486866581,965.044949285667,219.848949885849,81.6477467734712,5.65185094351342,1142.43727516929
415,135,3.28671158815762,959.286857034527,206.309162817217,83.9009725166379,5.66504519653702,1156.4341842861
425,135,3.17928152326515,954.45112265667,198.20888646567,84.2530118407762,5.67480253240722,1168.41696077735
435,135,3.04365458397806,947.324414530677,191.180112504324,82.691067786202,5.68332625997648,1182.55049953924
445,135,2.94286366575473,936.800980751335,187.283677244299,80.1469603168117,5.69279125718654,1200.81073250933
455,135,2.90412575235762,924.316897160535,193.680415358627,77.9178205110416,5.70482054831308,1223.86911257863
465,135,2.87866553562999,908.934072889449,206.909082701812,76.4523168928976,5.7203173981454,1253.06035016946
475,135,2.87610719241925,890.031440323981,212.577592531357,75.2863466471087,5.73949581733737,1293.44825862161
485,135,2.87623195357738,870.711171921359,216.362916620613,73.8584225725394,5.76202213566004,1339.2261939685
495,135,2.91027209972743,855.243773468485,226.317172030808,72.1382615967613,5.78725931397542,1381.70128212674
505,135,2.98656224706056,843.745191175475,237.179160698895,70.8073312694635,5.81449255027074,1419.55170667307
515,135,3.07602087439951,833.181067426112,246.031867023661,70.8970636710653,5.84299474737604,1458.88121199922
525,135,3.15309834309864,824.159079839023,252.394012918043,73.1417657188039,5.87202639239804,1498.46681449347
535,135,3.19449769237267,819.845129155108,264.277204667913,77.7551023306007,5.90092669997427,1534.86659502563
545,135,3.20384886895914,818.385744092756,275.505997764367,84.3596742107396,5.92915553196876,1566.09330470843
555,135,3.22516915246938,815.793995797188,273.433304321345,91.8506741564728,5.95610573304377,1594.85276460729
565,135,3.27302952363453,813.681678507834,263.167446275954,98.6221170763018,5.98097358981622,1618.47510579018
575,135,3.27727855774949,816.985096623553,261.127146311694,103.239919103109,6.00309173624598,1633.85531761531
585,135,3.25682152689091,823.587707843126,266.586743554091,105.332325742227,6.02244521432176,1644.76247696922
595,135,3.28893920705569,827.033520884121,264.463410997945,105.71668406328,6.03965499341658,1650.26528850547
605,135,3.35544803270524,826.718881808216,256.97707267264,105.518440925645,6.05531585698239,1658.94143484049
615,135,3.40535270270599,823.519919750286,257.956387469389,105.210690568612,6.06932843480226,1673.02238369147
625,135,3.47373755877362,818.195036653612,264.786812270805,104.199856425386,6.08081345327125,1690.60577960998
635,135,3.58046096270621,812.725999950157,260.065522928404,101.69307851491,6.08864087236406,1708.55002832951
645,135,3.72602594031437,807.610821576952,250.457018186111,98.1509690931689,6.09216906481157,1721.94799956423
655,135,3.82890202088534,804.225821539588,251.022862923474,95.0476914189716,6.09169265249837,1729.74401507908
665,135,3.84058936043534,801.554411198852,257.323008027047,93.605892127447,6.0883225521214,1732.83565808661
675,135,3.81611106116241,798.865622882088,252.532640008591,94.410076401392,6.08341311919285,1731.07525258618
685,135,3.78729221054809,793.52835930093,243.087206235082,97.4307701790381,6.07796701529622,1727.70359995527
695,135,3.7491760363097,786.352105532468,245.990353580015,101.833232662877,6.07241483314514,1730.37371293035
705,135,3.69595825964918,777.723253469105,259.137837920421,105.747441519369,6.06678299290372,1736.90040044053
715,135,3.56770206801589,766.601901257789,268.854183856928,107.176046895272,6.06098344241061,1746.30489871016
725,135,3.39164048437408,753.816154432013,275.058320182305,106.045754150334,6.05505669288872,1758.44883470963
735,135,3.23903789249205,741.228749106422,288.995181448388,103.997859831555,6.04934599568768,1769.74839336175
745,135,3.12816183894545,730.484195574797,310.791680816778,102.306094730586,6.04450292785731,1778.25765259042
755,135,3.10131480717995,718.476137841116,315.517055379887,101.549462520458,6.04119419500095,1782.60224296311
765,135,3.13105370554764,704.392997997601,304.046827804853,102.448382345895,6.03961892345628,1789.97523407178
775,135,3.19368250397542,689.187915366859,296.03992247525,105.545209348129,6.03917976937955,1801.73839256155
785,135,3.27628231426897,674.432061702437,292.537882460795,110.000439648873,6.03859631495668,1816.91432373251
795,135,3.15491652281192,662.525922967659,276.975114555177,113.826626316533,6.03646757217141,1825.56280913611
805,135,2.89211523810749,655.487304199419,257.195092605368,115.838982264076,6.03197782696008,1828.82254726182
815,135,2.6436204864557,653.833973519134,248.200045284244,116.334297711348,6.02532011269439,1830.90523261581
825,135,2.43924431369019,656.343900200818,248.025311529135,115.977461964813,6.01758890479185,1829.98782536854
835,135,2.31525214275254,658.746267832231,246.930335595082,115.036597592141,6.01022702521735,1832.90743581761
845,135,2.24882818410597,662.292435197485,246.430078282546,113.442413657808,6.00438959641002,1843.22027477058
855,135,2.21236705344338,668.782669452774,253.862821373844,111.060498477128,6.00059370246778,1855.75672770308
865,135,2.18586984998598,679.087260866143,268.239542745087,107.952479907414,5.9987328753301,1869.59470421052
875,135,2.12623707065898,691.353525079401,273.721745637696,104.33369527518,5.99829154639411,1882.88147347287
885,135,2.06024647827217,702.746388047357,272.744437740647,100.255869473829,5.99862383249006,1896.59384518971
895,135,2.02647275441755,713.574402920987,273.135663454565,95.6602638528578,5.99926832701895,1916.14144882421
905,135,2.00814292464053,724.514861397125,275.621658583679,90.771492141749,6.00024176907417,1943.9789272598
915,135,2.01431191188345,731.701935284547,274.102568072726,86.4442537229428,6.0021498868927,1982.77050845458
925,135,2.03817041237379,733.348776522006,269.500562246409,84.0630991346548,6.00594825402706,2033.80902189116
935,135,2.06615300914716,732.72895387186,268.450028071273,84.8878244802037,6.0124056401039,2095.44880590114
945,135,2.09961050978221,730.536798027828,273.180320467376,89.3685330536235,6.02166370592966,2163.54295296889
955,135,2.13056721688128,729.209699618249,267.347373154461,97.0432112032938,6.03328827981154,2228.4867048747
965,135,2.15024932678105,728.390661279756,256.114142171185,106.727170069812,6.04669366137306,2292.10396392059
975,135,2.17905911006509,725.23895641028,252.021786366746,116.689823218087,6.06145453161423,2361.83328771873
985,135,2.21919386670428,719.823589134238,258.3398580188,125.064574458227,6.07729723360378,2437.41927776468
995,135,2.24927618980952,709.851191782217,256.50305986164,130.57907042687,6.09397238921028,2512.81780366834
5,145,2.18834610524281,814.98012696155,284.978263058018,81.8414869276094,5.54708719110518,1256.98212362607
15,145,2.20049744210376,820.814006407497,297.399395588086,83.3351183579436,5.54781552806203,1246.87017260171
25,145,2.21195222182409,826.85361993374,310.14211911591,84.869277082798,5.54584309232411,1234.66619534116
35,145,2.22672549561481,832.992258857125,311.356391985279,86.6895869271219,5.54023084641969,1219.51314702284
45,145,2.23401424221875,840.672592988312,305.076781718798,89.0163342744083,5.53074360696178,1201.76829500178
55,145,2.24894655785401,849.910486081793,300.214206972095,91.5845612069726,5.518075271547,1182.53135729927
65,145,2.28348517508544,859.746577191984,296.874175552699,93.2756028634984,5.50368866762348,1161.67905497266
75,145,2.31680941142246,870.031717033335,286.135096435804,92.8197271038686,5.48945230268018,1137.88339660384
85,145,2.342750751565,881.70748368716,271.484575796222,90.164019488267,5.47727982160565,1115.92754732057
95,145,2.38045190525619,893.452944090378,269.015138070148,86.3941681734107,5.46884373374343,1099.07417678325
105,145,2.43591995987363,903.682556890428,274.472913916096,82.5010645820074,5.4653397107388,1088.13919863804
115,145,2.48435783197833,910.507376027371,272.209673526426,78.8716608237814,5.4672843615938,1082.49338200604
125,145,2.525094007413,913.858397142841,262.376205141184,75.5076857870492,5.47439628246015,1081.87622812
135,145,2.5547352159277,914.40175370052,255.399425830602,72.231774260455,5.48564575540044,1086.78397779097
145,145,2.56227405519364,914.631333865262,254.057698085276,68.8309011330726,5.49950859506662,1095.99827222215
155,145,2.55633132532173,915.218922136269,251.738693031818,65.3423761715256,5.51436479148615,1103.42646828554
165,145,2.54590989927862,916.938779471412,248.443758857584,62.2664530449149,5.5288991237414,1109.22354393698
175,145,2.58483182595699,922.443922333887,251.95803819918,60.1951141942104,5.54231325531183,1114.20609784929
185,145,2.65044726559437,929.538808127642,258.29309379753,59.1663086698392,5.55420188330593,1118.65157588244
195,145,2.7382111733124,934.011345226388,261.250003923689,58.8033779561934,5.56417418135162,1122.36676528941
205,145,2.82492463845126,937.066870106901,260.156686694693,58.9261241835922,5.57160746442007,1128.5163138468
215,145,2.9062321387308,942.128090718703,273.817123239423,59.5777635631463,5.57584434923487,1132.22753151193
225,145,2.98128316694206,949.341280582648,298.648647432187,60.6007268683008,5.57659540263467,1133.4355777488
235,145,3.07200492847702,956.977496788097,316.321713138572,61.5998342942629,5.57401801835178,1135.20386381746
245,145,3.16508454953412,964.595478155183,324.693305553071,62.2230136106081,5.5683688355413,1136.92046011014
255,145,3.22589105451258,971.041505942091,327.700405386251,62.264820056028,5.55965793988942,1134.72942970778
265,145,3.27791795907634,977.508117998683,330.028004070922,61.7066546545148,5.54770311592407,1130.40763160246
275,145,3.33555218895325,984.759930964301,322.080195115917,60.7269892506188,5.53257250390378,1122.93982841016
285,145,3.38909598015409,993.323159403319,304.714646855823,59.5769854722923,5.51508935570556,1107.37082183909
295,145,3.40914908943129,1002.46772196291,293.972353143816,58.4236092448886,5.49703002127452,1087.31596714886
305,145,3.44212103333067,1012.10014517026,292.21958735056,57.2998079277242,5.48085437718821,1066.30228331002
315,145,3.48848658742234,1020.51251555479,289.56905432399,56.2329945065624,5.46912892249866,1046.81050684782
325,145,3.55266557077952,1026.42151120306,283.352115024159,55.4186203039099,5.46398731935533,1031.90544160233
335,145,3.58112939594197,1027.19079379334,277.346420229653,55.2326977214353,5.46684762392068,1023.75595145519
345,145,3.59038541322086,1022.94492520353,271.003535459456,56.1270507935623,5.47828627880221,1022.2492924198
355,145,3.60992997727195,1015.99324265679,261.381485491793,58.5409147849861,5.49784750763578,1026.13507055164
365,145,3.62388938140351,1008.58745135535,248.18219932183,62.7408852075152,5.52381509248401,1035.88421910283
375,145,3.62243296428149,999.210159902095,238.668392590875,68.5068985152316,5.55325480624371,1050.15340663904
385,145,3.57884080994541,989.319963615232,227.975758701753,74.8176928305291,5.5825850688959,1068.17477051926
395,145,3.51684380218607,980.844081578857,208.818311670859,80.2012070796469,5.6085883895729,1086.42463084433
405,145,3.46158166531395,973.410795914345,188.102729075741,83.8045836522486,5.62941535973439,1104.10926442208
415,145,3.38497096756466,965.783140227591,176.708382692857,85.6002855291338,5.64505186035039,1120.17155743796
425,145,3.27028257918429,958.425851523547,169.790362791956,85.5507129908198,5.6570324426757,1134.97437548134
435,145,3.13441868357066,949.64921564203,161.978226545023,83.6432034151682,5.66763319195002,1152.66830638585
445,145,3.01516631980467,938.265521877504,159.529997829985,80.7202905016464,5.67902489492838,1172.478415829
455,145,2.96633383693531,924.798989905113,165.688940742606,78.1364945634201,5.69276384358926,1197.79644662864
465,145,2.95366116964207,907.800072757889,177.992892574444,76.5979347802102,5.7096588740793,1229.67530422464
475,145,2.95336049724886,889.029558009606,184.069405669616,75.8454056962597,5.72983934851152,1270.29869152618
485,145,2.94337152980656,870.133893400814,187.304073000965,75.1125099870718,5.75292263665489,1313.83331101916
495,145,2.99352470401517,854.414257149505,197.267392820381,73.8402850184098,5.77826855456218,1353.42460455427
505,145,3.08171187098437,842.310977505203,210.212318189081,72.3312678219116,5.80521107578542,1389.87863023342
515,145,3.16416950876813,831.93215683064,218.411840664496,71.5394157483801,5.83313105442319,1428.22154358637
525,145,3.23283590824368,823.248929454054,224.124167906523,72.3047844996045,5.86144320224909,1466.53158352103
535,145,3.26751405705637,818.880376100544,234.636712390865,75.0142462619897,5.88962972888355,1502.90505449591
545,145,3.29614426162471,817.040012300385,245.911518532504,79.4869201451016,5.9171996627743,1535.54959523679
555,145,3.34399553754229,814.396485499215,246.384150941879,84.9414648080985,5.94345744463298,1565.98825738438
565,145,3.43316147641212,811.43670393822,239.662497586038,90.1705149848115,5.96742080580673,1593.37046297593
575,145,3.46211452164664,815.962297819558,238.192254205676,93.9783276443713,5.98828102586631,1605.80615774256
585,145,3.42456169685613,823.787193997074,239.768257530305,95.9167724967719,6.00603873239015,1609.30693845645
595,145,3.4749204233339,828.394441521891,236.965334947153,96.4949274918449,6.02150466845389,1612.2869511983
605,145,3.58933527091979,830.006130866907,230.780964077208,96.6212361623307,6.03555673958229,1620.34525596002
615,145,3.66627315372924,827.831598919529,232.550784240276,96.838206083259,6.04837978088099,1634.61040093947
625,145,3.71898221570833,823.870305174878,236.298682668225,96.7845018785653,6.05933750792359,1649.75019197024
635,145,3.78225378181298,821.552750657787,233.858464872845,95.7802501063923,6.067495469176,1665.6305207133
645,145,3.91240103035654,819.89203886205,227.962307612385,94.0123989964957,6.07232417914217,1678.26508344174
655,145,4.03846741823338,816.979560504746,228.410741285891,92.4793830376731,6.07404623988381,1686.49439763417
665,145,4.07086113621872,812.547103559243,232.561497103986,92.0393608168348,6.07342169516184,1691.84462138835
675,145,4.03684511023646,807.3756776333,228.134288281506,93.0087336858725,6.07120374084719,1693.16607975857
685,145,3.9568058331053,800.198355131566,221.746583983961,95.1713732302533,6.06772060906974,1692.38760471994
695,145,3.86697477872336,791.698776024792,228.356824563767,97.7509339476373,6.06288846140029,1694.91193295707
705,145,3.76047579665098,782.14562153252,241.509359640767,99.5266987527055,6.05655058200005,1700.72789116233
715,145,3.62608725314104,770.800258469282,250.725881972189,99.5501577286709,6.04881148067097,1707.52621446819
725,145,3.46531778355134,758.438767242457,254.451183029846,98.165593491634,6.04020993259877,1714.8260087293
735,145,3.33946106393858,746.02426648304,266.845751405792,96.6392240022502,6.03175941827883,1722.24820776054
745,145,3.26585680668838,735.321118657467,285.610601153884,95.8141101781892,6.02478735227503,1728.21363811561
755,145,3.22417185902754,724.754601622688,293.935837156693,96.0147336327565,6.02045887414854,1731.45003389828
765,145,3.20304549626463,712.738920607458,291.70747446294,97.7334187461272,6.01914211103437,1736.1526465447
775,145,3.21578901811925,697.247574397382,286.231872459874,101.311129050235,6.02002970169869,1748.50891695705
785,145,3.2001248884142,680.837427695307,280.204640565769,105.859628035362,6.02134036426016,1763.70447092878
795,145,3.08500902375779,666.415827218863,265.341822255904,109.502381924316,6.02107714357545,1776.36357420191
805,145,2.88096669605996,655.233204794689,244.26102321203,111.1107646201,6.01795272847093,1784.65157160236
815,145,2.65233107024695,650.402045517075,235.470504025118,111.061125261765,6.01196487320156,1788.53469434306
825,145,2.4701558716032,650.145202117545,232.913170335301,110.468498940336,6.00432171705798,1788.32516835686
835,145,2.33872358853033,650.102137143887,228.021455200393,110.093849941783,5.99680727082989,1790.99576952697
845,145,2.25869896000277,651.211303129051,223.357087914562,109.715168571126,5.99101088757856,1800.54305328992
855,145,2.20530824482796,657.145001621196,230.87577889084,108.546687403923,5.98785167377414,1812.60557361994
865,145,2.16259468575515,667.175495761893,245.804543549908,106.264584410577,5.9874865010651,1825.65812969501
875,145,2.0929764601542,678.887811841728,254.727625504847,103.12008240257,5.98943765102564,1841.1981093089
