"a","b","c","sp"
23.01602917459,0.0166601934973663,1.42878641967442,"alsebl"
550.905352061305,0.0159544587407541,0.317086270472989,"brosal"
512.507937065972,0.02046667589513,0.263467899269705,"cavapl"
345.54904141803,0.0362318951920149,0.26515455750399,"diptpa"
51.3080390839229,0.0345107110712587,0.701486521343743,"huracr"
650.267832434776,0.0102518888945655,0.33607228186312,"quaras"
247.634669070664,0.0201093768204608,0.414547896653341,"tet2pa"
